,empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.uid,network.id,extra.ebikes,extra.has_ebikes,extra.bike_uids,extra.number,extra.slots
111,4.0,6.0,6c1d82854de90c0b47face4688a72db1,30.25544,-97.71677,East 2nd/Pedernales,2022-10-26T05:38:37.277000Z,2414 E 2nd St,1666762717.0,,,1.0,1.0,bcycle_austin_3293,austin,,,,,
112,11.0,4.0,c520ff1c30ac25f4e15503a7e5e8a201,30.26437,-97.75624,Riverside/South Lamar,2022-10-26T05:38:37.280000Z,Presented by Austin Parks Foundation,1666762717.0,,,1.0,1.0,bcycle_austin_2575,austin,,,,,
113,12.0,1.0,feeb818fb554174880fb7f8b05dcc126,30.2627,-97.7243,6th/Chalmers,2022-10-26T05:38:37.284000Z,639 Chalmers Avenue,1666762717.0,,,1.0,1.0,bcycle_austin_4057,austin,,,,,
114,6.0,5.0,bcedb3083b605964fa6f38bfb9e7004a,30.26428,-97.74033,3rd/Trinity @ The Convention Center,2022-10-26T05:38:37.285000Z,212 Trinity,1666762717.0,,,1.0,1.0,bcycle_austin_2539,austin,,,,,
115,8.0,10.0,cb1b735477a79e36e50379372ef2c635,30.24269,-97.7176,Lakeshore/Pleasant Valley,2022-10-26T05:38:37.286000Z,2525 South Lakeshore Boulevard,1666762717.0,,,1.0,1.0,bcycle_austin_4062,austin,,,,,
116,8.0,4.0,25db539554c054e8a75ba8c3a65db7e4,30.25204,-97.73459,Nash Hernandez/East @ RBJ South,2022-10-26T05:38:37.241000Z,1400 Nash Hernandez Senior Rd,1666762717.0,,,1.0,1.0,bcycle_austin_4059,austin,,,,,
117,6.0,3.0,71ac94f8934969e97ab7682575088a0a,30.25457,-97.74258,Boardwalk West,2022-10-26T05:38:37.224000Z,300 E. Riverside Dr.,1666762717.0,,,1.0,1.0,bcycle_austin_3687,austin,,,,,
118,5.0,12.0,b371bdca03340ad1f51c3baa7cd93416,30.25579,-97.73982,Rainey/Cummings,2022-10-26T05:38:37.265000Z,1 Rainey St,1666762717.0,,,1.0,1.0,bcycle_austin_2707,austin,,,,,
119,3.0,8.0,b270569c86682050610fad04e6fba383,30.26078,-97.73808,Rainey/Driskill,2022-10-26T05:38:37.248000Z,698 Davis St.,1666762717.0,,,1.0,1.0,bcycle_austin_2563,austin,,,,,
120,9.0,4.0,01eedbec47378a4407f5a3fc4352fdf3,30.25759,-97.74898,One Texas Center,2022-10-26T05:38:37.212000Z,400 Haywood Ave.,1666762717.0,,,1.0,1.0,bcycle_austin_7186,austin,,,,,
121,6.0,5.0,a22287cc0ed65baf5d88b04916ad3f8e,30.24496,-97.75127,South Congress/Mary,2022-10-26T05:38:37.217000Z,1901 South Congress Ave.,1666762717.0,,,1.0,1.0,bcycle_austin_7187,austin,,,,,
122,1.0,11.0,ed95d8e12ad7c2ec3ff0b7dd0f4673f2,30.2854,-97.74673,22nd/Pearl,2022-10-26T05:38:37.215000Z,900 Pearl Street,1666762717.0,,,1.0,1.0,bcycle_austin_7188,austin,,,,,
123,2.0,2.0,2351f7a493af99ec651013c7ff3f2553,30.27594,-97.74733,Rio Grande/12th,2022-10-26T05:38:37.258000Z,1200 Rio Grande Street,1666762717.0,,,1.0,1.0,bcycle_austin_7190,austin,,,,,
124,3.0,7.0,57eb8e5d401aeabe67ff95e6f1f1f999,30.29312,-97.74412,28th/Rio,2022-10-26T05:38:37.214000Z,2711 Rio Grande Street,1666762717.0,,,1.0,1.0,bcycle_austin_7189,austin,,,,,
125,0.0,12.0,ac69135c1a33589637a7824cf5993753,30.28731,-97.7465,23rd/Pearl,2022-10-26T05:38:37.267000Z,905 W 23rd St,1666762717.0,,,1.0,1.0,bcycle_austin_7125,austin,,,,,
126,3.0,8.0,1a106b413e7c2b9b7d6d2bb84d01ee2e,30.26756,-97.7415,6th/Brazos,2022-10-26T05:38:37.275000Z,584 Brazos St.,1666762717.0,,,1.0,1.0,bcycle_austin_3390,austin,,,,,
127,5.0,3.0,2fce3cfef72f83dcaad46ee4025cfe99,30.25866,-97.74895,Barton Springs/Riverside,2022-10-26T05:38:37.262000Z,477 Barton Springs Rd.,1666762717.0,,,1.0,1.0,bcycle_austin_7253,austin,,,,,
128,10.0,1.0,eda72ab2c97be9226392198a44fdd92d,30.26822,-97.74285,6th/Congress,2022-10-26T05:38:37.288000Z,600 Congress Ave.,1666762717.0,,,1.0,1.0,bcycle_austin_3619,austin,,,,,
129,17.0,1.0,49abfbfe3cddcd1574965bef3772db3d,30.2726,-97.74127,11th/Congress @ The Texas Capitol,2022-10-26T05:38:37.232000Z,1090 Congress Ave.,1666762717.0,,,0.0,0.0,bcycle_austin_2497,austin,,,,,
130,13.0,0.0,4014b2559f742447b48263708c55c3f2,30.26978,-97.74224,8th/Congress,2022-10-26T05:38:37.233000Z,111 E. 8th St.,1666762717.0,,,1.0,1.0,bcycle_austin_2496,austin,,,,,
131,13.0,3.0,84d65c63f179f3dacf87104409dbfd36,30.2659,-97.76822,Zilker Park,2022-10-26T05:38:37.239000Z,Barton Springs & William Barton Drive,1666762717.0,,,1.0,1.0,bcycle_austin_2574,austin,,,,,
132,7.0,5.0,25c63f85daebc9998173e1970ef2016e,30.26452,-97.77132,Barton Springs Pool,2022-10-26T05:38:37.283000Z,2200 William Barton Dr.,1666762717.0,,,1.0,1.0,bcycle_austin_2572,austin,,,,,
133,10.0,3.0,0ebc68215b24606b93d6b7c837bab56b,30.2741,-97.73666,13th/Trinity @ Waterloo Greenway,2022-10-26T05:38:37.263000Z,910 Trinity Street,1666762717.0,,,1.0,1.0,bcycle_austin_7131,austin,,,,,
134,3.0,16.0,e65bdef1bff9341419d09d91e745d23b,35.036904,-85.307269,Market St & E 14th St,2022-10-26T05:38:32.351000Z,Market St & E 14th St,1666762540.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1305,bike-chattanooga,,,,,
135,12.0,7.0,78cb424f97aceeb60c819813a5ad30fa,35.052701,-85.309483,Market & E 4th Street,2022-10-26T05:38:32.353000Z,Market and E 4th,1666762513.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1307,bike-chattanooga,,,,,
136,9.0,6.0,76111f8db619ea7a558ef6077dc0218a,35.063304,-85.315211,301 Manufacturers Rd,2022-10-26T05:38:32.353000Z,301 Manufacturers Rd,1666762659.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1301,bike-chattanooga,,,,,
137,8.0,11.0,b7f7bfa2923f6fd1f77a8213389da897,35.053928,-85.310925,215 Broad St,2022-10-26T05:38:32.354000Z,215 Broad St,1666762514.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1303,bike-chattanooga,,,,,
138,6.0,9.0,b4c6b3e9bf5b62153bff4e41e352eaed,35.035217,-85.305187,E Main St & Rossville Ave,2022-10-26T05:38:32.355000Z,218 E Main St,1666762599.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1341,bike-chattanooga,,,,,
139,9.0,6.0,f122bb78eb95db5ab5ab79f491628171,35.047319,-85.305834,McCallie Ave & Lindsay St,2022-10-26T05:38:32.356000Z,McCallie Ave & Lindsay St,1666758340.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1329,bike-chattanooga,,,,,
140,10.0,5.0,d84ae9cde74d6579bcd4340b4aad689f,35.042774,-85.309331,Market St & W 12th St,2022-10-26T05:38:32.357000Z,Market St & W 12th St,1666762588.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1309,bike-chattanooga,,,,,
141,9.0,6.0,bb4afe89277c6c880d8f66cdba5eada3,35.054161,-85.305448,High St & E 2nd St,2022-10-26T05:38:32.363000Z,High St & E 2nd St,1666762603.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1321,bike-chattanooga,,,,,
142,7.0,8.0,4eb2eb0ce36b31d4bdb6160cfd775a36,35.037433,-85.315093,1826 Carter St,2022-10-26T05:38:32.364000Z,1826 Carter St,1666762487.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1351,bike-chattanooga,,,,,
143,12.0,7.0,306710b848c05c35a2f1b2b7984c37d9,35.044973,-85.307015,ML King Blvd & Lindsay St,2022-10-26T05:38:32.365000Z,M.L. King Blvd & Lindsay St,1666762574.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1327,bike-chattanooga,,,,,
144,9.0,6.0,ab9c52b311cf60ea44511f89b0008a98,35.049271,-85.312617,Pine St. & W. 6th St.,2022-10-26T05:38:32.366000Z,Pine St. & W. 6th St.,1666762508.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1421,bike-chattanooga,,,,,
145,8.0,7.0,617d301d4c9ee5672a2f7d7161b81d81,35.053801,-85.32021,SpringHill Suites,2022-10-26T05:38:32.366000Z,495 Riverfront Pkwy,1666762569.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1420,bike-chattanooga,,,,,
146,4.0,15.0,f306eb8454ae391284c2de2bd5ea4aa0,35.050405,-85.323739,Blue Goose Hollow,2022-10-26T05:38:32.367000Z,Blue Goose Hollow River Park Entrance,1666762604.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1429,bike-chattanooga,,,,,
147,9.0,6.0,2670e092ebda982a2be356280f92940f,35.044895,-85.309299,Miller Park,2022-10-26T05:38:32.368000Z,928 Market Street,1666762610.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1325,bike-chattanooga,,,,,
148,9.0,6.0,3a86c3bbf0fe6d39946c02afd60d617f,35.050771,-85.305346,500 Georgia Ave,2022-10-26T05:38:32.369000Z,500 Georgia Ave,1666762623.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1353,bike-chattanooga,,,,,
149,12.0,13.0,b4ea75dafda88097ed144a684e7275e9,35.096003,-85.254503,Hubert Fry Center Tennessee Riverpark,2022-10-26T05:38:32.370000Z,4310 Amnicola Hwy,1666762489.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1373,bike-chattanooga,,,,,
150,8.0,17.0,7dc6b871a143c00c86514d6451364598,35.06141,-85.306574,200 River St Outdoor Chattanooga,2022-10-26T05:38:32.370000Z,200 River St,1666762573.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1299,bike-chattanooga,,,,,
151,7.0,4.0,466e87a8c418ee8b410be67fed8f73ac,35.0426,-85.2821,Chattanooga Zoo,2022-10-26T05:38:32.371000Z,301 N Holtzclaw Ave,1666762472.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1297,bike-chattanooga,,,,,
152,6.0,9.0,e20bbc2057fbe6dd2e34abfb20cc4493,35.049429,-85.310399,Broad St & W 6th St,2022-10-26T05:38:32.372000Z,Broad St & W 6th St,1666762568.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1317,bike-chattanooga,,,,,
153,5.0,10.0,95ccfc9d1c190d7cdb7949753f64d9d4,35.043367,-85.312762,Carter St & W 12th St,2022-10-26T05:38:32.373000Z,Carter St & W 12th St,1666762641.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1315,bike-chattanooga,,,,,
154,3.0,8.0,b55d5cede29e4caf82a7ecd3c1f53afe,35.05251,-85.310874,Broad St & W 4th St,2022-10-26T05:38:32.374000Z,401 Broad St,1666762469.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1343,bike-chattanooga,,,,,
155,13.0,2.0,4caf14a94366ebb3b270dbac4e61ab61,35.045057,-85.296087,Oak St & Greenway,2022-10-26T05:38:32.376000Z,Oak St & University Greenway,1666762475.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1335,bike-chattanooga,,,,,
156,9.0,6.0,cf78565a7d4c71c1953183c9a95497e2,35.047574,-85.302739,Oak & Houston,2022-10-26T05:38:32.377000Z,Oak & Houston,1666762516.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1337,bike-chattanooga,,,,,
157,8.0,7.0,147752cfbc5839b2fc491200c91d9292,35.0342,-85.302458,400 East Main Street,2022-10-26T05:38:32.378000Z,400 East Main Street,1666762468.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1331,bike-chattanooga,,,,,
158,20.0,3.0,11cd446a4133fe5c762a062487740726,35.055687,-85.307813,100 Walnut St,2022-10-26T05:38:32.378000Z,100 Walnut St,1666762477.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1319,bike-chattanooga,,,,,
159,12.0,3.0,eea39edac468dd1601c0646474b02747,35.043639,-85.297988,800 E 8th St,2022-10-26T05:38:32.380000Z,800 E 8th St,1666762468.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1333,bike-chattanooga,,,,,
160,5.0,6.0,d090cbcb27387392f21d39c55780f9c2,35.066155,-85.309093,North Market,2022-10-26T05:38:32.381000Z,415 N. Market St,1666762583.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1437,bike-chattanooga,,,,,
161,7.0,12.0,fce076c54b2ba1e0680477be4ca3fae4,35.0631455,-85.3095094,Renaissance Park,2022-10-26T05:38:32.382000Z,20 Cherokee Blvd,1666762662.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1435,bike-chattanooga,,,,,
162,12.0,7.0,d8137f9a00b4a9cec42c963bd6846a85,35.019621,-85.324018,Middle St,2022-10-26T05:38:32.383000Z,Middle st,1666762439.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1432,bike-chattanooga,,,,,
163,4.0,7.0,6c0325200f1929615aa4f50091ef9b28,35.047222,-85.313087,Westin Chattanooga,2022-10-26T05:38:32.383000Z,801 Pine Street,1666762620.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1433,bike-chattanooga,,,,,
164,11.0,8.0,4b23a2191137ffce5813551ccd195758,35.065416,-85.274031,Curtain Pole,2022-10-26T05:38:32.384000Z,Curtain Pole River Park Entrance,1666762542.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1430,bike-chattanooga,,,,,
165,6.0,9.0,1bcb78dc6c8c45d5110a2a362ca5ba40,35.043238,-85.301804,MLK and University St,2022-10-26T05:38:32.385000Z,526 E MLK Blvd,1666762580.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1431,bike-chattanooga,,,,,
166,11.0,8.0,8fe2e9fa4fda124a621680808601954d,35.0095361,-85.32854099999997,St Elmo,2022-10-26T05:38:32.387000Z,3917 St Elmo Avenue,1666762472.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1438,bike-chattanooga,,,,,
167,10.0,6.0,8306c441325329f3afb5735a23357efd,35.0341,-85.2799,Tatum Park,2022-10-26T05:38:32.388000Z,1606 Bailey Ave,1666762472.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1439,bike-chattanooga,,,,,
168,9.0,6.0,d0006be1bb555ffb7bbd887bfaaf852e,35.044458,-85.310458,Broad St & W 10th St,2022-10-26T05:38:32.389000Z,Broad St & W 10th St,1666762515.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1363,bike-chattanooga,,,,,
169,10.0,5.0,b96d2baf4969de1c85eba3ed62bcf454,35.040549,-85.309554,1216 Broad St,2022-10-26T05:38:32.390000Z,1216 Broad St,1666762620.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1349,bike-chattanooga,,,,,
170,4.0,11.0,6fbefe75be2a43611ce1d4d1284d68fd,35.048285,-85.300237,Douglas St,2022-10-26T05:38:32.391000Z,Douglas St & Vine St,1666762604.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1369,bike-chattanooga,,,,,
171,7.0,8.0,1c36cb38122e363ae24c5dc09d10f527,35.047205,-85.310675,Broad St & W 8th St,2022-10-26T05:38:32.379000Z,735 Broad St,1666762644.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1345,bike-chattanooga,,,,,
172,4.0,7.0,9f0fd89b79b0de32c9812b63f2fc6f60,35.040771,-85.308394,Market St & Cowart St,2022-10-26T05:38:32.375000Z,Market St & Cowart St,1666762612.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1311,bike-chattanooga,,,,,
173,13.0,6.0,9e44b9ef875e5c59684eafe912e70720,35.037381,-85.310411,W Main St & Cowart St,2022-10-26T05:38:32.362000Z,343 W Main St,1666762572.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1347,bike-chattanooga,,,,,
174,9.0,8.0,744be9c34649dccd604463c0ff7d787c,35.055582,-85.312797,Power Alley & Riverfront Pkwy,2022-10-26T05:38:32.381000Z,Power Alley & Riverfront Pkwy,1666762652.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1323,bike-chattanooga,,,,,
175,11.0,8.0,55d20aa4124f037a701bf99930c97ef4,35.056655,-85.310487,Chestnut St & Riverfront Pkwy,2022-10-26T05:38:32.375000Z,100 Riverfront Parkway,1666762482.0,"['key', 'transitcard', 'creditcard', 'phone']",True,1.0,1.0,1313,bike-chattanooga,,,,,
176,6.0,0.0,13e4fef59e9cb0bab13dfead13e0ca00,45.50528481919783,-122.61088460683823,SE 50th at Division - Community Corral,2020-11-02T17:26:37.389000Z,"5008-5022 Southeast Division Street, Portland",1604338084.0,,,1.0,1.0,hub_4318,biketown,,,,,
177,6.0,0.0,2399b74c7c07d3a02e5e2a3e90460b7c,45.51195046105081,-122.6141595840454,SE 47th at Hawthorne - Community Corral,2020-11-02T17:26:37.397000Z,"4638-4698 Southeast Hawthorne Boulevard, Portland",1604338084.0,,,1.0,1.0,hub_4319,biketown,,,,,
178,6.0,0.0,e9aef274a3bf9dd43ff7e7f7352b250c,45.54827571135445,-122.61116355657578,NE 50th at Fremont - Community Corral,2020-11-02T17:26:37.399000Z,"5005 Northeast Fremont Street, Portland",1604338084.0,,,1.0,1.0,hub_4315,biketown,,,,,
179,6.0,0.0,5037e02fd534d0164d7d2d8bcfcaa20c,45.55391700295009,-122.60207086801528,NE Cully at Skidmore - Community Corral,2020-11-02T17:26:37.400000Z,"5931 Northeast Skidmore Street, Portland, OR",1604338084.0,,,1.0,1.0,hub_4316,biketown,,,,,
180,6.0,0.0,97d7a7aeaf214cfedcf658e21189652b,45.516584889007284,-122.61603780090809,SE Belmont at 45th - Community Corral,2020-11-02T17:26:37.401000Z,"4505 Southeast Belmont Street, Portland",1604338084.0,,,1.0,1.0,hub_4312,biketown,,,,,
181,6.0,0.0,ff54bba5b85cda833a23610dfc64fddc,45.493336544791546,-122.6233971118927,SE 37th at Gladstone - Community Corral,2020-11-02T17:26:37.402000Z,"3816-3824 Southeast Gladstone Street, Portland",1604338084.0,,,1.0,1.0,hub_4313,biketown,,,,,
182,10.0,0.0,4e47f8ec8affacbb3cf7a3eaa3a18bfd,45.50280905672637,-122.65353977680206,SE Gideon at 12th Ave MAX station,2020-11-02T17:26:37.416000Z,"1201-1241 Southeast Gideon Street, Portland",1604338084.0,,,1.0,1.0,hub_1513,biketown,,,,,
183,17.0,0.0,c36ba913465bae461bf387f50ffa68b7,45.52175423291714,-122.68107935786247,SW 10th at Harvey Milk,2020-11-02T17:26:37.417000Z,"404 Southwest 10th Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1512,biketown,,,,,
184,18.0,0.0,594fc7d98955eecf3d28523e9aa548ab,45.50512503523317,-122.65336811542511,SE Elliott at Division,2020-11-02T17:26:37.419000Z,"2454-2498 Southeast Elliott Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1515,biketown,,,,,
185,6.0,0.0,960438641218bcfc19bc635c4ee698a5,45.5035666478437,-122.63952791690826,SE Clinton at 26th,2020-11-02T17:26:37.420000Z,"2615 Southeast Clinton Street, Portland",1604338084.0,,,1.0,1.0,hub_1514,biketown,,,,,
186,14.0,0.0,95de685573514cbb4fd72a26a8200304,45.516231760262826,-122.63606786727905,SE 29th at Belmont,2020-11-02T17:26:37.421000Z,"901-915 Southeast 29th Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1517,biketown,,,,,
187,16.0,0.0,39894b2fbf5e46469dc0f9f4d350640b,45.5114765684424,-122.66628563404082,SE Clay at Water,2020-11-02T17:26:37.422000Z,"1601-1799 Southeast Water Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1516,biketown,,,,,
188,18.0,0.0,dcdba093c08a021f861e03ae91bfd7ec,45.518446875178256,-122.65168502926826,SE 14th at Stark,2020-11-02T17:26:37.424000Z,"531-699 Southeast 14th Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1519,biketown,,,,,
189,10.0,0.0,d0d1428b33b2f10722d3546bd4284c2c,45.515152949700024,-122.66577601432802,SE Water at Taylor,2020-11-02T17:26:37.429000Z,"1028 Southeast Water Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1518,biketown,,,,,
190,11.0,0.0,91679b1affeab937801e62ac1e710379,45.51645917253505,-122.61899828910826,SE Belmont at 42nd,2020-11-02T17:26:37.430000Z,"4220 Southeast Belmont Street, Portland",1604338084.0,,,1.0,1.0,hub_3929,biketown,,,,,
191,18.0,0.0,e1ab0ce5d24a113323ec3595bdc83a17,45.523734525437575,-122.63720646500587,NE 28th at Couch - Community Corral,2020-11-02T17:26:37.435000Z,"108 Northeast 28th Avenue, Portland",1604338084.0,,,1.0,1.0,hub_2275,biketown,,,,,
192,14.0,0.0,878fe700322ba9b87da8e6ae33cb5525,45.52536699166144,-122.67254590988159,NW 2nd at Everett,2020-11-02T17:26:37.437000Z,"301-399 Northwest 2nd Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1586,biketown,,,,,
193,6.0,0.0,2fc73776c84ed62c31868357bc91aa8e,45.49723032678947,-122.63540536169329,SE Powell Blvd at 29th - Community Corral,2020-11-02T17:26:37.440000Z,"2896-2898 Southeast Powell Boulevard, Portland",1604338084.0,,,1.0,1.0,hub_5316,biketown,,,,,
194,10.0,0.0,9e24ba67f3bc53787e2566670d7379bc,45.52976024466929,-122.69664287567139,NW 22nd at Lovejoy,2020-11-02T17:26:37.441000Z,"945-993 Northwest 22nd Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1585,biketown,,,,,
195,18.0,0.0,461a91f3d17378df2a989beaa90bd225,45.53232500919175,-122.68242985010147,NW 11th at The Fields,2020-11-02T17:26:37.446000Z,"1315 Northwest 11th Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1583,biketown,,,,,
196,18.0,0.0,e8216c4b64f67f1b5f0dedb3ecee7b3d,45.5219604810172,-122.6896771788597,SW Morrison at 18th,2020-11-02T17:26:37.447000Z,"Southwest Morrison & 17th, Southwest Morrison Street, Pearl District, Portland, Oregon",1604338084.0,,,1.0,1.0,hub_1580,biketown,,,,,
197,24.0,0.0,895d5e33307bafb4773825a200438758,45.52059310322167,-122.6372379809618,SE 28th at Pine - Community Corral,2020-11-02T17:26:37.450000Z,"304 Southeast 28th Avenue, Portland",1604338084.0,,,1.0,1.0,hub_2276,biketown,,,,,
198,6.0,0.0,78778c4302c71d41398de74d63754c70,45.51299714584687,-122.65672624111176,SE 9th at Madison,2020-11-02T17:26:37.452000Z,"1325-1399 Southeast 9th Avenue, Portland",1604338084.0,,,1.0,1.0,hub_5311,biketown,,,,,
199,18.0,0.0,3c209c6d1ed5b246c2054221de49c1cc,45.523741513819246,-122.68181294202805,NW Couch at 11th,2020-11-02T17:26:37.453000Z,"1037 Northwest Couch Street, Portland",1604338084.0,,,1.0,1.0,hub_1588,biketown,,,,,
200,18.0,0.0,2e311cf5b61b04dddcb11c1a46d43c95,45.52331305636792,-122.69326329231262,NW 20th at Burnside,2020-11-02T17:26:37.454000Z,"2-90 Northwest 20th Place, Portland",1604338084.0,,,1.0,1.0,hub_1564,biketown,,,,,
201,12.0,0.0,9a1196a102fcb4154b7dcaa4cb4ab92a,45.52634601402334,-122.69414842128754,NW Glisan at 21st,2020-11-02T17:26:37.455000Z,"2066 Northwest Glisan Street, Portland",1604338084.0,,,1.0,1.0,hub_1566,biketown,,,,,
202,12.0,0.0,6f9d73bf5f281d339d58e6c14d2d93ad,45.52826830586263,-122.69456148147583,NW 21st at Johnson,2020-11-02T17:26:37.457000Z,"721 Northwest 21st Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1567,biketown,,,,,
203,15.0,0.0,8a41a1f4c95539d13801e923e5c5f269,45.56282546273442,-122.6747466623783,N Killingsworth at Albina,2020-11-02T17:26:37.458000Z,"North Killingsworth Street, Portland",1604338084.0,,,1.0,1.0,hub_1560,biketown,,,,,
204,14.0,0.0,fd51ad5bbf138465fac3a76c2f3e9f6b,45.52863659670261,-122.68201947212219,NW Johnson at Jamison Square,2020-11-02T17:26:37.459000Z,"718 Northwest 11th Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1561,biketown,,,,,
205,12.0,0.0,bca90ae6081a56c3451b1cb0c99b89aa,45.5282777010671,-122.67662823200226,NW Station at Irving,2020-11-02T17:26:37.460000Z,"700-746 Northwest 6th Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1562,biketown,,,,,
206,14.0,0.0,9f67fd74409ffd7baa0e5a87bd8810e2,45.53211645029155,-122.69863039255142,NW 23rd at Overton,2020-11-02T17:26:37.462000Z,"1310 Northwest 23rd Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1563,biketown,,,,,
207,18.0,0.0,bbbd86bb5f6d2cd4f7ac5b503945d554,45.54759280146992,-122.66676038503647,N Williams at Fremont,2020-11-02T17:26:37.468000Z,"North Williams at Fremont, North Williams Avenue, Albina, Portland, Oregon",1604338084.0,,,1.0,1.0,hub_1598,biketown,,,,,
208,19.0,0.0,86996358747ffd076ba01f34af637cf5,45.50276769910143,-122.67144083976744,Tilikum West at SW Moody,2020-11-02T17:26:37.470000Z,"Tilikum Crossing, Portland",1604338084.0,,,1.0,1.0,hub_1591,biketown,,,,,
209,18.0,0.0,0b7678bd9bf80b3d63913cd86e9f8c11,45.52871175780225,-122.67416596412659,NW Naito at Ironside,2020-11-02T17:26:37.473000Z,"Northwest Naito Parkway, Pearl District, Portland, Oregon",1604338084.0,,,1.0,1.0,hub_1593,biketown,,,,,
210,18.0,0.0,1c79a810e685de99e6f93606040bbebf,45.52914205316425,-122.69870281219482,NW Kearney at 23rd,2020-11-02T17:26:37.474000Z,"2301-2305 Northwest Kearney Street, Portland",1604338084.0,,,1.0,1.0,hub_1592,biketown,,,,,
211,18.0,0.0,c56abf376d7ba1bbc9de3ab59efc8588,45.549985826258116,-122.67565727233887,N Mississippi at Beech,2020-11-02T17:26:37.475000Z,"3731-3741 North Mississippi Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1595,biketown,,,,,
212,12.0,0.0,4340a320c7fb47f4a93d068ef607ed29,45.55076344345873,-122.66686633229256,N Failing at Williams,2020-11-02T17:26:37.476000Z,"1-99 North Failing Street, Portland",1604338084.0,,,1.0,1.0,hub_1594,biketown,,,,,
213,12.0,0.0,746f43bc5fafeba7b8e2484961aedbcc,45.54107814878315,-122.67697155475615,N Russell at Interstate - Community Corral,2020-11-02T17:26:37.479000Z,"955 North Russell Street, Portland",1604338084.0,,,1.0,1.0,hub_1597,biketown,,,,,
214,18.0,0.0,f96111beae829639fe713081c167fedc,45.521420663518754,-122.67262905836105,SW 2nd at Pine,2020-11-02T17:26:37.483000Z,"128-198 Southwest 2nd Avenue, Portland",1604338084.0,,,1.0,1.0,hub_1574,biketown,,,,,
